362.50	6.0000	1.9308	0.51792	3350.7	4892.1	39.323	10.361	14.544	1493.8	-0.41211	10.302
364.00	6.0000	1.9230	0.52001	3366.3	4913.9	39.383	10.363	14.545	1496.6	-0.41365	10.330
365.50	6.0000	1.9153	0.52210	3381.8	4935.8	39.443	10.364	14.546	1499.5	-0.41517	10.358
367.00	6.0000	1.9077	0.52419	3397.4	4957.6	39.503	10.366	14.546	1502.3	-0.41668	10.387
368.50	6.0000	1.9001	0.52629	3413.0	4979.4	39.562	10.367	14.547	1505.2	-0.41818	10.415
370.00	6.0000	1.8926	0.52838	3428.6	5001.2	39.621	10.369	14.548	1508.0	-0.41966	10.443
371.50	6.0000	1.8851	0.53047	3444.2	5023.0	39.680	10.370	14.548	1510.9	-0.42113	10.471
373.00	6.0000	1.8777	0.53256	3459.8	5044.9	39.739	10.371	14.549	1513.7	-0.42259	10.499
374.50	6.0000	1.8704	0.53465	3475.4	5066.7	39.797	10.373	14.550	1516.5	-0.42403	10.527
376.00	6.0000	1.8631	0.53675	3491.0	5088.5	39.855	10.374	14.550	1519.4	-0.42547	10.555
377.50	6.0000	1.8558	0.53884	3506.6	5110.3	39.913	10.375	14.551	1522.2	-0.42689	10.582
379.00	6.0000	1.8487	0.54093	3522.2	5132.2	39.971	10.376	14.551	1525.0	-0.42829	10.610
380.50	6.0000	1.8416	0.54302	3537.8	5154.0	40.028	10.378	14.552	1527.8	-0.42969	10.638
382.00	6.0000	1.8345	0.54511	3553.4	5175.8	40.086	10.379	14.552	1530.6	-0.43107	10.666
383.50	6.0000	1.8275	0.54720	3569.0	5197.6	40.143	10.380	14.553	1533.4	-0.43245	10.694
385.00	6.0000	1.8205	0.54929	3584.6	5219.5	40.200	10.381	14.553	1536.2	-0.43381	10.721
386.50	6.0000	1.8136	0.55138	3600.2	5241.3	40.256	10.382	14.553	1539.0	-0.43516	10.749
388.00	6.0000	1.8068	0.55347	3615.9	5263.1	40.313	10.383	14.554	1541.8	-0.43649	10.777
389.50	6.0000	1.8000	0.55556	3631.5	5285.0	40.369	10.384	14.554	1544.6	-0.43782	10.804
391.00	6.0000	1.7932	0.55765	3647.1	5306.8	40.425	10.385	14.554	1547.4	-0.43913	10.832
392.50	6.0000	1.7865	0.55974	3662.7	5328.6	40.480	10.386	14.555	1550.1	-0.44044	10.859
394.00	6.0000	1.7799	0.56183	3678.3	5350.5	40.536	10.387	14.555	1552.9	-0.44173	10.887
395.50	6.0000	1.7733	0.56392	3693.9	5372.3	40.591	10.387	14.555	1555.7	-0.44301	10.914
